davies_bouldin_score,density_std,hull_areas,hull_perimeters,inertia,input_name,language_separation_scores,max_density,mean_density,mean_hull_area,mean_language_coherence,method_name,metric_type,min_density,model_name,num_clusters,silhouette_score,timestamp,total_hull_area
0.6431,,,,0.1392,子-network,,,,,,PHATE,basic_clustering,,Sentence-BERT Multilingual,5,0.5151,20250920_231746,
,0.0,,,,子-network,,120,120.0,,,PHATE,density_analysis,120,Sentence-BERT Multilingual,,,20250920_231746,
,,0.005240857860023174;0.0005674760202737558;0.001055674905526065;0.004661201340894353;0.003931269321222233,0.29620940208552743;0.2039827914934731;0.17317293594486174;0.28319149961471735;0.245396460748556,,子-network,,,,0.003091295889587916,,PHATE,boundary_analysis,,Sentence-BERT Multilingual,,,20250920_231746,0.01545647944793958
,,,,,子-network,1.0;1.0;1.0;1.0;1.0,,,,1.0,PHATE,language_coherence,,Sentence-BERT Multilingual,,,20250920_231746,
