silhouette_score,davies_bouldin_score,inertia,num_clusters,mean_density,density_std,min_density,max_density,mean_hull_area,total_hull_area,language_coherence,connected_components,total_edges,largest_component,clustering_coefficient,digit_linearity,overall_linearity,graph_density,mean_degree,num_hubs,digits_found,digit_consistency,letters_found,letter_consistency,num_voids,mean_void_distance,chi_statistic,p_value,void_significant,void_area_estimate,max_void_distance,input_name,model_name,method_name,languages,timestamp
0.5288,0.6237,0.1556,5,118.0,0.0,118,118,0.0036541794633838135,0.01827089731691907,0,1,7021,119,1.0,0.8686,0.6544,1.0,118.0,0,10,0.3428,26,0.4786,13,0.09553263909270686,0.0,1.0,False,0.13000000000000003,0.1199,子-network,Sentence-BERT Multilingual,PHATE,,20250924_221529
