silhouette_score,davies_bouldin_score,inertia,num_clusters,mean_density,density_std,min_density,max_density,mean_hull_area,total_hull_area,language_coherence,connected_components,total_edges,largest_component,clustering_coefficient,digit_linearity,overall_linearity,graph_density,mean_degree,num_hubs,digits_found,digit_consistency,letters_found,letter_consistency,num_voids,mean_void_distance,chi_statistic,p_value,void_significant,void_area_estimate,max_void_distance,input_name,model_name,method_name,languages,timestamp
0.426,0.7588,0.167,5,118.0,0.0,118,118,0.003943352564533514,0.019716762822667572,0,1,7021,119,1.0,0.8686,0.6543,1.0,118.0,0,10,0.3365,26,0.4506,12,0.09673858912062012,0.0,1.0,False,0.12000000000000002,0.1196,ASCII-words,Sentence-BERT Multilingual,PHATE,english,20250913_154208
