silhouette_score,davies_bouldin_score,inertia,num_clusters,mean_density,density_std,min_density,max_density,mean_hull_area,total_hull_area,language_coherence,connected_components,total_edges,largest_component,clustering_coefficient,digit_linearity,overall_linearity,graph_density,mean_degree,num_hubs,digits_found,digit_consistency,letters_found,letter_consistency,num_voids,mean_void_distance,chi_statistic,p_value,void_significant,void_area_estimate,max_void_distance,input_name,model_name,method_name,languages,timestamp
0.6257,0.4418,0.0218,5,118.0,0.0,118,118,0.00043993227466054455,0.002199661373302723,0,1,7021,119,1.0,0.9998,0.8214,1.0,118.0,0,10,0,26,0,17,0.0919004945809544,0.0,1.0,False,0.17000000000000004,0.1461,ASCII-words,Snowflake-Arctic-Embed2 (Ollama),PHATE,,20250923_230937
