davies_bouldin_score,density_std,hull_areas,hull_perimeters,inertia,input_name,language_separation_scores,max_density,mean_density,mean_hull_area,mean_language_coherence,method_name,metric_type,min_density,model_name,num_clusters,silhouette_score,timestamp,total_hull_area
0.6237,,,,0.1556,子-network,,,,,,PHATE,basic_clustering,,Sentence-BERT Multilingual,5,0.5288,20250924_221529,
,0.0,,,,子-network,,118,118.0,,,PHATE,density_analysis,118,Sentence-BERT Multilingual,,,20250924_221529,
,,0.0006318199593430291;0.004966548446642355;0.004203183200127224;0.0061958944973014235;0.0022734512135050345,0.11686633533912513;0.3007861740352008;0.3104657111420084;0.3034487947687815;0.22443853813539827,,子-network,,,,0.0036541794633838135,,PHATE,boundary_analysis,,Sentence-BERT Multilingual,,,20250924_221529,0.01827089731691907
,,,,,子-network,,,,,0,PHATE,language_coherence,,Sentence-BERT Multilingual,,,20250924_221529,
